product_id,product_name,category,subcategory,brand,unit_cost,list_price,is_active
1222,Yourself Makeup,Beauty,Makeup,Initech,77.93,138.83,1
1223,Light Makeup,Beauty,Makeup,Hooli,47.7,84.52,1
1224,Yeah Men,Apparel,Men,Stark,44.44,63.25,1
1225,Economy Fitnes,Sports,Fitness,Hooli,92.27,140.76,1
1226,Boy Fitnes,Sports,Fitness,Globex,92.3,182.43,1
1227,Gun Beverage,Grocery,Beverages,Globex,70.16,132.89,1
1228,Home Snack,Grocery,Snacks,Soylent,33.92,49.82,1
1229,Consider Children,Books,Children,Hooli,79.95,150.45,1
1230,Four Outdoor,Home & Garden,Outdoor,Hooli,70.98,116.32,1
1231,This Educational,Toys,Educational,Soylent,81.05,115.24,1
1232,Expect Skincare,Beauty,Skincare,Soylent,67.32,105.79,1
1233,Best Beverage,Grocery,Beverages,Stark,98.64,187.2,1
1234,Run Snack,Grocery,Snacks,Globex,62.45,84.03,1
1235,Man Children,Books,Children,Wayne,92.78,161.71,1
1236,Themselves Pantry,Grocery,Pantry,Acme,28.01,55.33,1
1237,Notice Women,Apparel,Women,Globex,64.9,100.02,1
1238,Difference Action Figure,Toys,Action Figures,Globex,80.53,119.37,1
1239,Where Haircare,Beauty,Haircare,Stark,25.7,48.62,1
1240,Court Fiction,Books,Fiction,Stark,85.0,138.87,1
1241,Behavior Pantry,Grocery,Pantry,Globex,64.33,109.83,1
1242,Bar Board Game,Toys,Board Games,Hooli,75.98,131.56,1
1243,City Laptop,Electronics,Laptops,Initech,52.42,91.86,1
1244,Hundred Decor,Home & Garden,Decor,Hooli,14.24,20.61,1
1245,Nothing Team Sport,Sports,Team Sports,Wayne,22.66,35.15,1
1246,Boy Footwear,Apparel,Footwear,Umbrella,88.56,144.02,1
1247,On Pantry,Grocery,Pantry,Initech,80.68,137.39,1
1248,Itself Skincare,Beauty,Skincare,Hooli,50.31,79.74,1
1249,Nation Fiction,Books,Fiction,Hooli,10.45,19.53,1
1250,Hospital Outdoor Rec,Sports,Outdoor Rec,Wayne,36.22,66.29,0
1251,Agent Makeup,Beauty,Makeup,Wayne,81.26,129.81,1
1252,Throw Kitchen,Home & Garden,Kitchen,Acme,55.2,80.86,1
1253,Include Children,Books,Children,Stark,17.6,26.99,1
1254,Difficult Outdoor Rec,Sports,Outdoor Rec,Umbrella,83.78,145.05,1
1255,Fire Kid,Apparel,Kids,Stark,18.41,24.85,1
1256,Gas Accessorie,Electronics,Accessories,Stark,47.87,75.28,1
1257,New Action Figure,Toys,Action Figures,Wayne,28.39,43.05,1
1258,Republican Children,Books,Children,Acme,70.0,139.6,1
1259,Growth Makeup,Beauty,Makeup,Umbrella,44.81,87.55,1
1260,Keep Children,Books,Children,Soylent,88.51,150.4,1
1261,Skin Phone,Electronics,Phones,Globex,41.34,72.71,1
1262,Rise Skincare,Beauty,Skincare,Umbrella,50.3,94.49,1
1263,Performance Snack,Grocery,Snacks,Globex,38.17,50.74,1
1264,Million Footwear,Apparel,Footwear,Initech,7.84,11.03,1
1265,Why Kitchen,Home & Garden,Kitchen,Acme,11.54,20.66,1
1266,Memory Educational,Toys,Educational,Stark,9.21,16.72,1
1267,At Fiction,Books,Fiction,Wayne,62.84,84.1,0
1268,Ability Educational,Toys,Educational,Acme,26.34,43.54,1
1269,Fight Non-Fiction,Books,Non-Fiction,Wayne,49.57,91.16,1
1270,Hold Makeup,Beauty,Makeup,Umbrella,16.23,25.44,1
1271,Read Outdoor Rec,Sports,Outdoor Rec,Hooli,57.14,109.95,1
1272,However Laptop,Electronics,Laptops,Acme,72.16,122.17,1
1273,Mother Skincare,Beauty,Skincare,Acme,23.22,32.1,1
1274,Third Haircare,Beauty,Haircare,Acme,86.2,127.93,1
1275,Smile Team Sport,Sports,Team Sports,Soylent,92.94,128.55,1
1276,Us Fitnes,Sports,Fitness,Umbrella,30.62,54.54,1
1277,Once Accessorie,Electronics,Accessories,Initech,13.77,24.84,1
1278,Cover Women,Apparel,Women,Acme,11.93,18.71,1
1279,Leader Outdoor Rec,Sports,Outdoor Rec,Hooli,19.0,27.62,1
1280,Whose Men,Apparel,Men,Acme,67.16,126.05,1
1281,Say Outdoor Rec,Sports,Outdoor Rec,Soylent,57.04,109.58,1
1282,Eat Kitchen,Home & Garden,Kitchen,Umbrella,46.62,89.41,1
1283,Five Beverage,Grocery,Beverages,Globex,29.23,39.31,1
1284,Control Team Sport,Sports,Team Sports,Initech,31.32,57.82,1
1285,Technology Outdoor Rec,Sports,Outdoor Rec,Initech,98.04,175.59,1
1286,Fly Laptop,Electronics,Laptops,Initech,25.46,45.62,1
1287,Cover Footwear,Apparel,Footwear,Stark,64.47,111.93,1
1288,Describe Phone,Electronics,Phones,Wayne,66.52,115.44,1
1289,Here Outdoor,Home & Garden,Outdoor,Umbrella,62.72,108.53,1
1290,Practice Men,Apparel,Men,Umbrella,40.15,72.37,1
1291,Crime Outdoor,Home & Garden,Outdoor,Umbrella,40.25,80.12,1
1292,Nice Haircare,Beauty,Haircare,Stark,67.97,129.24,1
1293,Two Pantry,Grocery,Pantry,Umbrella,62.73,112.48,0
1294,Nature Board Game,Toys,Board Games,Initech,36.47,55.87,1
1295,Pull Phone,Electronics,Phones,Wayne,98.25,175.82,1
1296,Matter Makeup,Beauty,Makeup,Initech,56.41,85.58,1
1297,Activity Skincare,Beauty,Skincare,Soylent,38.54,71.64,1
1298,Whether Outdoor Rec,Sports,Outdoor Rec,Soylent,16.06,22.03,1
1299,Admit Laptop,Electronics,Laptops,Umbrella,36.41,53.73,1
1300,Glass Laptop,Electronics,Laptops,Globex,20.07,35.8,1
1301,Central Outdoor Rec,Sports,Outdoor Rec,Globex,50.22,83.15,1
1302,Happy Outdoor,Home & Garden,Outdoor,Soylent,19.72,30.35,1
1303,Beautiful Educational,Toys,Educational,Acme,18.11,26.26,1
1304,Style Children,Books,Children,Umbrella,44.36,86.45,1
1305,Determine Laptop,Electronics,Laptops,Hooli,18.36,25.2,1
1306,Indeed Furniture,Home & Garden,Furniture,Hooli,90.89,149.28,1
1307,Court Fitnes,Sports,Fitness,Wayne,32.38,55.17,1
1308,Maybe Action Figure,Toys,Action Figures,Globex,93.86,148.15,1
1309,Wife Kitchen,Home & Garden,Kitchen,Stark,84.96,112.4,1
1310,Tonight Kid,Apparel,Kids,Soylent,51.35,99.77,1
1311,Control Team Sport,Sports,Team Sports,Initech,76.8,148.61,1
1312,Generation Beverage,Grocery,Beverages,Hooli,77.66,120.2,1
1313,None Non-Fiction,Books,Non-Fiction,Wayne,43.52,67.49,1
1314,You Children,Books,Children,Hooli,3.43,4.74,1
1315,Try Accessorie,Electronics,Accessories,Hooli,48.0,86.92,1
1316,Interesting Educational,Toys,Educational,Acme,12.65,21.63,1
1317,Buy Kitchen,Home & Garden,Kitchen,Stark,43.04,69.7,1
1318,Move Beverage,Grocery,Beverages,Wayne,39.66,68.5,1
1319,Create Audio,Electronics,Audio,Acme,69.8,110.64,1
1320,Billion Snack,Grocery,Snacks,Initech,52.2,96.44,1
1321,Attention Audio,Electronics,Audio,Soylent,12.91,18.07,1
1322,Product Furniture,Home & Garden,Furniture,Wayne,65.02,91.71,1
1323,Even Decor,Home & Garden,Decor,Stark,57.42,81.66,1
1324,Action Snack,Grocery,Snacks,Wayne,90.11,140.99,0
1325,Security Kid,Apparel,Kids,Soylent,52.62,78.11,1
1326,Official Board Game,Toys,Board Games,Wayne,12.46,22.07,1
1327,Explain Outdoor Rec,Sports,Outdoor Rec,Umbrella,98.53,149.69,1
1328,Yet Haircare,Beauty,Haircare,Globex,62.08,117.03,1
1329,Short Educational,Toys,Educational,Wayne,94.57,183.99,1
1330,More Children,Books,Children,Acme,68.92,93.42,1
1331,Manage Phone,Electronics,Phones,Stark,56.18,92.56,1
1332,Evening Fiction,Books,Fiction,Stark,77.32,107.15,1
1333,Clear Snack,Grocery,Snacks,Globex,23.37,44.3,1
1334,Itself Audio,Electronics,Audio,Wayne,67.94,101.73,1
1335,Build Pantry,Grocery,Pantry,Soylent,85.41,148.01,1
1336,Hand Skincare,Beauty,Skincare,Soylent,5.72,10.26,1
1337,Project Team Sport,Sports,Team Sports,Wayne,91.37,182.23,1
1338,Stay Skincare,Beauty,Skincare,Initech,11.63,20.95,1
1339,Forget Skincare,Beauty,Skincare,Hooli,88.01,125.93,1
1340,Manage Accessorie,Electronics,Accessories,Wayne,56.08,79.74,1
1341,But Action Figure,Toys,Action Figures,Globex,14.58,29.08,1
1342,Suffer Team Sport,Sports,Team Sports,Soylent,38.86,62.7,0
1343,Conference Children,Books,Children,Acme,99.54,175.21,0
1344,Authority Snack,Grocery,Snacks,Stark,91.09,145.44,1
1345,Special Educational,Toys,Educational,Umbrella,19.67,33.03,1
1346,Shoulder Action Figure,Toys,Action Figures,Initech,60.03,93.36,1
1347,How Accessorie,Electronics,Accessories,Initech,59.55,112.7,1
1348,Wrong Kid,Apparel,Kids,Stark,40.7,72.08,1
1349,Car Snack,Grocery,Snacks,Soylent,85.54,149.82,1
1350,Marriage Phone,Electronics,Phones,Globex,19.46,28.37,1
1351,House Audio,Electronics,Audio,Hooli,38.45,65.77,1
1352,Look Action Figure,Toys,Action Figures,Stark,22.93,34.0,1
1353,Professor Board Game,Toys,Board Games,Soylent,67.06,96.59,1
1354,Dark Haircare,Beauty,Haircare,Soylent,70.19,103.17,1
1355,Effect Fiction,Books,Fiction,Globex,13.96,23.19,1
1356,Week Fitnes,Sports,Fitness,Initech,80.25,138.6,1
1357,Security Kid,Apparel,Kids,Soylent,25.81,38.53,1
1358,Create Fiction,Books,Fiction,Hooli,17.02,28.12,1
1359,Alone Children,Books,Children,Globex,65.65,124.02,1
1360,Ago Decor,Home & Garden,Decor,Initech,74.43,140.03,1
1361,Kitchen Audio,Electronics,Audio,Umbrella,30.35,45.7,1
1362,Beyond Footwear,Apparel,Footwear,Globex,52.95,101.33,1
1363,Budget Haircare,Beauty,Haircare,Acme,37.27,51.36,1
1364,Tree Kitchen,Home & Garden,Kitchen,Acme,99.19,170.0,1
1365,Quite Kitchen,Home & Garden,Kitchen,Globex,18.91,28.22,1
1366,Require Women,Apparel,Women,Umbrella,85.63,158.39,1
1367,Position Skincare,Beauty,Skincare,Acme,27.97,40.75,1
1368,Story Children,Books,Children,Globex,19.54,35.08,1
1369,Dog Fitnes,Sports,Fitness,Umbrella,92.41,153.81,1
1370,Learn Decor,Home & Garden,Decor,Wayne,7.55,13.13,1
1371,On Children,Books,Children,Stark,43.59,67.9,1
1372,Poor Men,Apparel,Men,Acme,40.38,65.26,1
1373,Hair Laptop,Electronics,Laptops,Stark,94.67,177.64,1
1374,World Beverage,Grocery,Beverages,Wayne,30.59,53.4,1
1375,Clearly Team Sport,Sports,Team Sports,Globex,17.78,30.27,1
1376,Positive Outdoor Rec,Sports,Outdoor Rec,Globex,35.27,61.48,1
1377,Run Makeup,Beauty,Makeup,Wayne,92.63,144.86,1
1378,Region Furniture,Home & Garden,Furniture,Stark,84.66,141.27,1
1379,Success Haircare,Beauty,Haircare,Stark,60.6,84.75,1
1380,Manager Furniture,Home & Garden,Furniture,Stark,31.02,45.77,0
1381,Star Footwear,Apparel,Footwear,Stark,84.15,133.66,1
1382,Federal Makeup,Beauty,Makeup,Stark,34.58,66.09,1
1383,Take Pantry,Grocery,Pantry,Globex,80.69,132.29,1
1384,Start Educational,Toys,Educational,Hooli,33.76,60.51,1
1385,Notice Educational,Toys,Educational,Acme,88.82,153.42,1
1386,Action Footwear,Apparel,Footwear,Globex,93.06,140.11,1
1387,Concern Women,Apparel,Women,Soylent,78.36,140.42,1
1388,Treatment Outdoor Rec,Sports,Outdoor Rec,Initech,23.82,39.05,1
1389,Serious Children,Books,Children,Initech,14.83,23.04,1
1390,Daughter Women,Apparel,Women,Acme,99.57,197.1,1
1391,During Team Sport,Sports,Team Sports,Soylent,76.46,109.36,1
1392,Prove Team Sport,Sports,Team Sports,Stark,91.63,121.91,1
1393,Though Non-Fiction,Books,Non-Fiction,Acme,24.0,39.22,1
1394,Her Fitnes,Sports,Fitness,Soylent,25.77,50.04,1
1395,Collection Fitnes,Sports,Fitness,Acme,95.74,135.14,1
1396,Education Outdoor Rec,Sports,Outdoor Rec,Initech,47.62,73.79,0
1397,From Fitnes,Sports,Fitness,Stark,94.91,158.43,1
1398,Treat Educational,Toys,Educational,Wayne,73.54,124.26,1
1399,Name Men,Apparel,Men,Stark,91.46,170.05,1
1400,Professor Footwear,Apparel,Footwear,Umbrella,82.34,148.01,1
1401,Environment Accessorie,Electronics,Accessories,Wayne,27.76,39.98,1
1402,Responsibility Skincare,Beauty,Skincare,Soylent,21.2,35.93,1
1403,Hour Fiction,Books,Fiction,Umbrella,63.67,94.82,1
1404,Picture Kitchen,Home & Garden,Kitchen,Acme,78.19,146.96,1
1405,Lead Footwear,Apparel,Footwear,Umbrella,24.82,38.8,1
1406,Eat Fitnes,Sports,Fitness,Soylent,66.79,117.47,1
1407,Suffer Kitchen,Home & Garden,Kitchen,Acme,27.69,45.74,1
1408,Open Women,Apparel,Women,Wayne,11.11,21.48,1
1409,Difficult Pantry,Grocery,Pantry,Stark,98.51,131.5,1
1410,Reduce Outdoor,Home & Garden,Outdoor,Stark,77.23,154.26,1
1411,Real Educational,Toys,Educational,Globex,99.96,160.78,1
1412,Name Fitnes,Sports,Fitness,Soylent,11.73,21.61,1
1413,Foot Educational,Toys,Educational,Acme,44.34,68.76,1
1414,Include Phone,Electronics,Phones,Acme,39.13,59.0,1
1415,Assume Non-Fiction,Books,Non-Fiction,Initech,40.82,56.41,1
1416,Little Snack,Grocery,Snacks,Globex,35.93,58.56,1
1417,Fight Phone,Electronics,Phones,Wayne,23.91,45.48,1
1418,Past Skincare,Beauty,Skincare,Soylent,59.8,116.72,0
1419,Avoid Outdoor Rec,Sports,Outdoor Rec,Globex,29.2,54.27,1
1420,Increase Makeup,Beauty,Makeup,Umbrella,51.78,98.7,1
1421,Small Furniture,Home & Garden,Furniture,Initech,19.88,37.05,1
1422,Popular Team Sport,Sports,Team Sports,Globex,97.3,148.98,1
1423,Nearly Laptop,Electronics,Laptops,Acme,95.64,172.54,1
1424,To Decor,Home & Garden,Decor,Hooli,45.74,71.08,1
1425,Candidate Haircare,Beauty,Haircare,Wayne,73.1,103.95,1
1426,Free Decor,Home & Garden,Decor,Hooli,34.62,65.58,1
1427,General Makeup,Beauty,Makeup,Hooli,39.48,73.76,1
1428,Game Makeup,Beauty,Makeup,Acme,37.33,64.08,1
1429,Least Educational,Toys,Educational,Stark,37.43,68.25,1
1430,Blue Team Sport,Sports,Team Sports,Hooli,18.44,36.59,1
1431,Daughter Pantry,Grocery,Pantry,Soylent,84.97,120.42,1
1432,Strong Non-Fiction,Books,Non-Fiction,Stark,65.47,112.06,1
1433,Politics Educational,Toys,Educational,Initech,76.34,114.97,1
1434,Later Board Game,Toys,Board Games,Initech,78.83,116.87,1
1435,Soldier Children,Books,Children,Soylent,8.1,12.07,1
1436,Save Snack,Grocery,Snacks,Soylent,70.38,100.81,1
1437,Approach Fitnes,Sports,Fitness,Wayne,13.53,18.03,1
1438,Study Educational,Toys,Educational,Wayne,89.13,151.19,1
1439,Remain Men,Apparel,Men,Wayne,77.91,136.14,1
1440,Foreign Kitchen,Home & Garden,Kitchen,Stark,3.47,5.35,1
1441,Marriage Children,Books,Children,Hooli,97.65,131.1,1
1442,Race Laptop,Electronics,Laptops,Wayne,35.83,64.59,1
1443,Game Team Sport,Sports,Team Sports,Soylent,28.3,42.0,1
1444,Which Children,Books,Children,Soylent,57.82,105.98,1
1445,Southern Board Game,Toys,Board Games,Acme,31.37,44.34,1
1446,But Skincare,Beauty,Skincare,Soylent,40.31,57.13,1
1447,Too Haircare,Beauty,Haircare,Wayne,98.02,188.23,1
1448,Property Children,Books,Children,Soylent,86.6,165.56,1
1449,According Educational,Toys,Educational,Wayne,8.5,14.09,1
1450,Fill Beverage,Grocery,Beverages,Stark,53.68,99.01,1
1451,Crime Women,Apparel,Women,Stark,68.89,130.85,1
1452,Exist Women,Apparel,Women,Soylent,48.02,68.18,1
1453,Structure Phone,Electronics,Phones,Wayne,73.21,132.49,1
1454,Certain Snack,Grocery,Snacks,Soylent,33.86,63.02,1
1455,Full Audio,Electronics,Audio,Umbrella,22.78,32.5,1
1456,Only Outdoor Rec,Sports,Outdoor Rec,Stark,64.23,86.43,1
1457,Ever Skincare,Beauty,Skincare,Stark,63.31,103.68,1
1458,Increase Laptop,Electronics,Laptops,Acme,44.45,67.99,1
1459,House Fitnes,Sports,Fitness,Stark,71.79,132.12,1
1460,National Footwear,Apparel,Footwear,Acme,10.53,15.09,1
1461,Your Fiction,Books,Fiction,Stark,63.05,86.44,1
1462,Person Children,Books,Children,Umbrella,8.54,13.88,1
1463,Party Footwear,Apparel,Footwear,Soylent,80.79,149.97,1
1464,Determine Outdoor,Home & Garden,Outdoor,Globex,33.02,64.34,1
1465,Decision Pantry,Grocery,Pantry,Soylent,62.1,109.06,1
1466,Election Phone,Electronics,Phones,Globex,60.66,98.47,1
1467,Structure Kitchen,Home & Garden,Kitchen,Hooli,64.08,114.21,1
1468,Successful Men,Apparel,Men,Wayne,39.66,51.65,1
1469,Ground Fiction,Books,Fiction,Acme,3.63,4.88,1
1470,Me Decor,Home & Garden,Decor,Hooli,15.84,21.89,1
1471,Best Outdoor Rec,Sports,Outdoor Rec,Acme,7.06,9.65,1
1472,Line Men,Apparel,Men,Stark,74.19,125.86,1
1473,Wish Men,Apparel,Men,Hooli,78.94,153.23,1
1474,Lead Fiction,Books,Fiction,Stark,6.85,13.61,1
1475,Officer Men,Apparel,Men,Hooli,79.77,156.2,1
1476,Stay Decor,Home & Garden,Decor,Hooli,75.14,116.76,1
1477,Seem Kitchen,Home & Garden,Kitchen,Hooli,52.17,81.92,1
1478,Here Men,Apparel,Men,Initech,90.13,147.75,1
1479,Dark Makeup,Beauty,Makeup,Wayne,79.31,136.14,1
1480,Movement Kitchen,Home & Garden,Kitchen,Globex,92.58,130.51,1
1481,Than Kitchen,Home & Garden,Kitchen,Acme,83.88,124.51,1
1482,Understand Non-Fiction,Books,Non-Fiction,Acme,62.92,124.56,0
1483,Two Kitchen,Home & Garden,Kitchen,Initech,16.74,24.71,1
1484,Experience Team Sport,Sports,Team Sports,Soylent,20.41,28.18,1
1485,Performance Haircare,Beauty,Haircare,Umbrella,45.94,90.05,1
1486,Power Furniture,Home & Garden,Furniture,Initech,41.86,74.64,1
1487,Study Footwear,Apparel,Footwear,Soylent,46.61,87.73,1
1488,Expect Decor,Home & Garden,Decor,Acme,52.5,86.23,1
1489,Age Outdoor Rec,Sports,Outdoor Rec,Stark,8.99,17.48,1
1490,Necessary Fitnes,Sports,Fitness,Hooli,70.7,137.17,1
1491,Simple Non-Fiction,Books,Non-Fiction,Initech,19.94,31.2,1
1492,Training Pantry,Grocery,Pantry,Globex,33.25,57.42,1
1493,Expect Audio,Electronics,Audio,Hooli,79.82,131.3,1
1494,Sit Action Figure,Toys,Action Figures,Stark,98.78,195.49,1
1495,Local Beverage,Grocery,Beverages,Globex,48.37,87.16,1
1496,Majority Fiction,Books,Fiction,Soylent,36.42,53.84,1
1497,Choose Outdoor Rec,Sports,Outdoor Rec,Soylent,84.71,141.02,1
1498,Manager Decor,Home & Garden,Decor,Hooli,81.16,149.11,0
1499,Possible Haircare,Beauty,Haircare,Soylent,54.83,82.39,1
1500,Wrong Makeup,Beauty,Makeup,Stark,69.79,107.47,1
1501,Local Outdoor Rec,Sports,Outdoor Rec,Globex,5.92,7.81,1
1502,Class Team Sport,Sports,Team Sports,Stark,43.32,79.27,1
1503,Much Outdoor Rec,Sports,Outdoor Rec,Umbrella,99.04,140.69,1
1504,Agent Team Sport,Sports,Team Sports,Umbrella,79.58,122.0,1
1505,Pressure Beverage,Grocery,Beverages,Initech,52.93,74.81,1
1506,Turn Beverage,Grocery,Beverages,Stark,77.73,137.55,1
1507,Chair Furniture,Home & Garden,Furniture,Acme,97.4,193.28,1
1508,Modern Outdoor Rec,Sports,Outdoor Rec,Globex,48.27,76.16,1
1509,Lot Non-Fiction,Books,Non-Fiction,Stark,97.17,133.08,1
1510,Size Men,Apparel,Men,Globex,37.55,69.11,1
1511,Back Decor,Home & Garden,Decor,Stark,9.71,14.28,1
1512,Finish Men,Apparel,Men,Hooli,37.74,61.28,1
1513,A Footwear,Apparel,Footwear,Wayne,22.59,38.86,1
1514,Agent Children,Books,Children,Initech,61.73,114.19,1
1515,Town Educational,Toys,Educational,Globex,6.73,13.17,1
1516,Return Makeup,Beauty,Makeup,Soylent,24.43,32.37,1
1517,Feel Furniture,Home & Garden,Furniture,Stark,68.7,105.46,1
1518,Study Pantry,Grocery,Pantry,Initech,21.3,27.82,1
1519,However Fitnes,Sports,Fitness,Hooli,87.52,163.39,1
1520,Wind Men,Apparel,Men,Acme,33.01,44.74,1
1521,Establish Outdoor Rec,Sports,Outdoor Rec,Soylent,51.79,98.26,0
1522,Area Skincare,Beauty,Skincare,Initech,28.82,57.17,1
1523,News Skincare,Beauty,Skincare,Hooli,60.42,79.85,1
1524,Modern Haircare,Beauty,Haircare,Umbrella,40.0,55.14,1
1525,Plant Outdoor Rec,Sports,Outdoor Rec,Hooli,52.11,94.95,1
1526,Number Kitchen,Home & Garden,Kitchen,Wayne,91.1,174.04,1
1527,Black Non-Fiction,Books,Non-Fiction,Stark,26.87,49.8,1
1528,Matter Educational,Toys,Educational,Soylent,80.26,157.63,1
1529,Eat Kitchen,Home & Garden,Kitchen,Initech,35.37,61.01,1
1530,Lay Makeup,Beauty,Makeup,Stark,36.45,54.91,1
1531,Break Phone,Electronics,Phones,Hooli,13.94,24.33,1
1532,Mr Non-Fiction,Books,Non-Fiction,Wayne,54.09,100.62,1
1533,Network Audio,Electronics,Audio,Hooli,45.7,79.24,1
1534,Green Outdoor,Home & Garden,Outdoor,Umbrella,60.67,114.95,1
1535,Listen Educational,Toys,Educational,Acme,92.86,168.23,1
1536,Small Kitchen,Home & Garden,Kitchen,Wayne,74.61,146.21,1
1537,Gun Kitchen,Home & Garden,Kitchen,Soylent,41.83,60.42,1
1538,Church Fitnes,Sports,Fitness,Stark,20.04,31.09,1
1539,Experience Fiction,Books,Fiction,Globex,14.93,29.86,1
1540,Various Educational,Toys,Educational,Wayne,50.58,89.37,1
1541,Himself Snack,Grocery,Snacks,Initech,89.49,168.48,1
1542,Color Kid,Apparel,Kids,Umbrella,44.59,67.61,1
1543,Which Fiction,Books,Fiction,Wayne,47.39,63.88,0
1544,Building Team Sport,Sports,Team Sports,Globex,89.92,159.01,1
1545,In Action Figure,Toys,Action Figures,Initech,55.24,101.64,1
1546,Final Outdoor,Home & Garden,Outdoor,Stark,23.65,37.77,1
1547,Way Fitnes,Sports,Fitness,Acme,44.75,82.21,1
1548,Community Outdoor,Home & Garden,Outdoor,Soylent,67.11,118.3,1
1549,Range Outdoor,Home & Garden,Outdoor,Umbrella,49.7,68.19,1
1550,Already Fiction,Books,Fiction,Wayne,7.57,12.97,1
1551,Room Beverage,Grocery,Beverages,Initech,62.75,86.14,0
1552,Better Board Game,Toys,Board Games,Stark,41.39,63.36,1
1553,Bring Beverage,Grocery,Beverages,Globex,82.7,121.21,1
1554,Simple Men,Apparel,Men,Wayne,34.02,62.25,1
1555,Nation Laptop,Electronics,Laptops,Globex,40.52,76.59,1
1556,Apply Pantry,Grocery,Pantry,Umbrella,70.24,129.91,1
1557,Network Snack,Grocery,Snacks,Globex,19.47,34.64,1
1558,Concern Decor,Home & Garden,Decor,Wayne,60.69,82.68,1
1559,Staff Outdoor Rec,Sports,Outdoor Rec,Umbrella,89.82,169.36,1
1560,Right Fiction,Books,Fiction,Stark,65.85,99.02,1
1561,Theory Makeup,Beauty,Makeup,Acme,92.6,133.27,1
1562,Real Makeup,Beauty,Makeup,Soylent,82.04,150.49,1
1563,Pm Non-Fiction,Books,Non-Fiction,Hooli,14.75,28.35,1
1564,Gas Educational,Toys,Educational,Umbrella,51.64,70.64,1
1565,Entire Kitchen,Home & Garden,Kitchen,Umbrella,24.5,45.32,1
1566,Professor Fitnes,Sports,Fitness,Soylent,35.25,63.95,1
1567,Or Beverage,Grocery,Beverages,Acme,87.85,142.08,1
1568,Yard Educational,Toys,Educational,Hooli,47.28,94.18,1
1569,Range Pantry,Grocery,Pantry,Wayne,65.15,100.98,1
1570,From Snack,Grocery,Snacks,Hooli,95.01,151.5,1
1571,Cell Fitnes,Sports,Fitness,Soylent,40.39,80.16,1
1572,Because Kid,Apparel,Kids,Acme,9.22,16.33,1
1573,Sign Skincare,Beauty,Skincare,Umbrella,58.17,96.81,1
1574,Year Snack,Grocery,Snacks,Initech,3.69,7.07,1
1575,Whole Fiction,Books,Fiction,Globex,40.59,58.92,1
1576,Beat Outdoor,Home & Garden,Outdoor,Umbrella,10.88,14.87,1
1577,Rather Footwear,Apparel,Footwear,Hooli,87.9,122.18,1
1578,Certain Men,Apparel,Men,Hooli,48.14,74.78,1
1579,Budget Men,Apparel,Men,Soylent,96.63,154.78,1
1580,Sure Board Game,Toys,Board Games,Stark,15.14,24.04,1
1581,Rule Kid,Apparel,Kids,Umbrella,15.48,25.74,1
1582,His Footwear,Apparel,Footwear,Globex,87.61,134.56,1
1583,Part Fiction,Books,Fiction,Soylent,10.54,14.32,1
1584,Very Fitnes,Sports,Fitness,Soylent,26.21,36.6,1
1585,Foreign Snack,Grocery,Snacks,Umbrella,78.99,121.74,0
1586,Stop Pantry,Grocery,Pantry,Initech,38.88,53.07,1
1587,Knowledge Pantry,Grocery,Pantry,Umbrella,78.08,107.53,1
1588,Else Fiction,Books,Fiction,Stark,48.47,89.04,1
1589,Cup Team Sport,Sports,Team Sports,Umbrella,19.7,26.89,1
1590,End Team Sport,Sports,Team Sports,Hooli,5.28,7.61,1
1591,Or Non-Fiction,Books,Non-Fiction,Soylent,99.2,157.83,1
1592,Both Haircare,Beauty,Haircare,Wayne,75.26,120.38,1
1593,Social Haircare,Beauty,Haircare,Soylent,16.81,27.92,1
1594,Wide Furniture,Home & Garden,Furniture,Wayne,76.54,147.42,1
1595,Size Non-Fiction,Books,Non-Fiction,Wayne,30.11,39.99,1
1596,Material Kid,Apparel,Kids,Hooli,9.43,14.31,1
1597,Outside Beverage,Grocery,Beverages,Hooli,70.25,121.8,1
1598,Religious Outdoor Rec,Sports,Outdoor Rec,Soylent,50.57,75.17,1
1599,North Women,Apparel,Women,Umbrella,32.87,46.54,1
1600,Entire Team Sport,Sports,Team Sports,Hooli,86.8,118.14,1
1601,Choose Fiction,Books,Fiction,Soylent,62.26,112.53,1
1602,Left Beverage,Grocery,Beverages,Acme,43.92,61.92,1
1603,Kitchen Children,Books,Children,Umbrella,7.78,11.4,1
1604,Whatever Beverage,Grocery,Beverages,Stark,85.93,141.0,1
1605,Personal Men,Apparel,Men,Stark,86.65,166.99,1
1606,Whatever Fiction,Books,Fiction,Initech,75.69,138.77,0
1607,Answer Phone,Electronics,Phones,Stark,24.13,46.86,1
1608,Blood Team Sport,Sports,Team Sports,Soylent,74.49,123.49,1
1609,Manage Footwear,Apparel,Footwear,Initech,22.22,40.24,1
1610,Manage Laptop,Electronics,Laptops,Hooli,10.73,14.03,1
1611,Agree Pantry,Grocery,Pantry,Stark,37.88,71.58,1
1612,Very Children,Books,Children,Stark,90.88,157.73,1
1613,How Children,Books,Children,Soylent,74.05,114.69,1
1614,Pretty Haircare,Beauty,Haircare,Stark,11.4,22.14,1
1615,Question Accessorie,Electronics,Accessories,Initech,60.12,116.36,1
1616,Area Educational,Toys,Educational,Umbrella,5.01,9.53,1
1617,Rock Children,Books,Children,Hooli,53.12,83.84,1
1618,Success Skincare,Beauty,Skincare,Hooli,4.72,6.89,1
